00080001, LengthToEnd, UL, 1, RET, true
00480120, PaletteColorLookupTableSequence, SQ, 1, , false
00480200, ReferencedImageNavigationSequence, SQ, 1, , false
00480201, TopLeftHandCornerOfLocalizerArea, US, 2, , false
00480202, BottomRightHandCornerOfLocalizerArea, US, 2, , false
00480207, OpticalPathIdentificationSequence, SQ, 1, , false
0048021A, PlanePositionSlideSequence, SQ, 1, , false
0048021E, ColumnPositionInTotalImagePixelMatrix, SL, 1, , false
0048021F, RowPositionInTotalImagePixelMatrix, SL, 1, , false
00480301, PixelOriginInterpretation, CS, 1, , false
00480302, NumberOfOpticalPaths, UL, 1, , false
00480303, TotalPixelMatrixFocalPlanes, UL, 1, , false
00500004, CalibrationImage, CS, 1, , false
00500010, DeviceSequence, SQ, 1, , false
00500012, ContainerComponentTypeCodeSequence, SQ, 1, , false
00500013, ContainerComponentThickness, FD, 1, , false
00500014, DeviceLength, DS, 1, , false
00500015, ContainerComponentWidth, FD, 1, , false
00500016, DeviceDiameter, DS, 1, , false
00500017, DeviceDiameterUnits, CS, 1, , false
00500018, DeviceVolume, DS, 1, , false
00500019, InterMarkerDistance, DS, 1, , false
0050001A, ContainerComponentMaterial, CS, 1, , false
0050001B, ContainerComponentID, LO, 1, , false
0050001C, ContainerComponentLength, FD, 1, , false
0050001D, ContainerComponentDiameter, FD, 1, , false
0050001E, ContainerComponentDescription, LO, 1, , false
00500020, DeviceDescription, LO, 1, , false
00500021, LongDeviceDescription, ST, 1, , false
00520001, ContrastBolusIngredientPercentByVolume, FL, 1, , false
00520002, OCTFocalDistance, FD, 1, , false
00520003, BeamSpotSize, FD, 1, , false
00520004, EffectiveRefractiveIndex, FD, 1, , false
00520006, OCTAcquisitionDomain, CS, 1, , false
00520007, OCTOpticalCenterWavelength, FD, 1, , false
00520008, AxialResolution, FD, 1, , false
00520009, RangingDepth, FD, 1, , false
00520011, ALineRate, FD, 1, , false
00520012, ALinesPerFrame, US, 1, , false
00520013, CatheterRotationalRate, FD, 1, , false
00520014, ALinePixelSpacing, FD, 1, , false
00520016, ModeOfPercutaneousAccessSequence, SQ, 1, , false
00520025, IntravascularOCTFrameTypeSequence, SQ, 1, , false
00520026, OCTZOffsetApplied, CS, 1, , false
00520027, IntravascularFrameContentSequence, SQ, 1, , false
00520028, IntravascularLongitudinalDistance, FD, 1, , false
00520029, IntravascularOCTFrameContentSequence, SQ, 1, , false
00520030, OCTZOffsetCorrection, SS, 1, , false
00520031, CatheterDirectionOfRotation, CS, 1, , false
00520033, SeamLineLocation, FD, 1, , false
00520034, FirstALineLocation, FD, 1, , false
00520036, SeamLineIndex, US, 1, , false
00520038, NumberOfPaddedALines, US, 1, , false
00520039, InterpolationType, CS, 1, , false
0052003A, RefractiveIndexApplied, CS, 1, , false
00540010, EnergyWindowVector, US, 1-n, , false
00540011, NumberOfEnergyWindows, US, 1, , false
00540012, EnergyWindowInformationSequence, SQ, 1, , false
00540013, EnergyWindowRangeSequence, SQ, 1, , false
00540014, EnergyWindowLowerLimit, DS, 1, , false
00540015, EnergyWindowUpperLimit, DS, 1, , false
00540016, RadiopharmaceuticalInformationSequence, SQ, 1, , false
00540017, ResidualSyringeCounts, IS, 1, , false
00540018, EnergyWindowName, SH, 1, , false
00540020, DetectorVector, US, 1-n, , false
00540021, NumberOfDetectors, US, 1, , false
00540022, DetectorInformationSequence, SQ, 1, , false
00540030, PhaseVector, US, 1-n, , false
00540031, NumberOfPhases, US, 1, , false
00540032, PhaseInformationSequence, SQ, 1, , false
00540033, NumberOfFramesInPhase, US, 1, , false
00540036, PhaseDelay, IS, 1, , false
00540038, PauseBetweenFrames, IS, 1, , false
00540039, PhaseDescription, CS, 1, , false
00540050, RotationVector, US, 1-n, , false
00540051, NumberOfRotations, US, 1, , false
00540052, RotationInformationSequence, SQ, 1, , false
00540053, NumberOfFramesInRotation, US, 1, , false
00540060, RRIntervalVector, US, 1-n, , false
00540061, NumberOfRRIntervals, US, 1, , false
00540062, GatedInformationSequence, SQ, 1, , false
00540063, DataInformationSequence, SQ, 1, , false
00540070, TimeSlotVector, US, 1-n, , false
00540071, NumberOfTimeSlots, US, 1, , false
00540072, TimeSlotInformationSequence, SQ, 1, , false
00540073, TimeSlotTime, DS, 1, , false
00540080, SliceVector, US, 1-n, , false
00540081, NumberOfSlices, US, 1, , false
00540090, AngularViewVector, US, 1-n, , false
00540100, TimeSliceVector, US, 1-n, , false
00540101, NumberOfTimeSlices, US, 1, , false
00540200, StartAngle, DS, 1, , false
00540202, TypeOfDetectorMotion, CS, 1, , false
00540210, TriggerVector, IS, 1-n, , false
00540211, NumberOfTriggersInPhase, US, 1, , false
00540220, ViewCodeSequence, SQ, 1, , false
00540222, ViewModifierCodeSequence, SQ, 1, , false
00540300, RadionuclideCodeSequence, SQ, 1, , false
00540302, AdministrationRouteCodeSequence, SQ, 1, , false
00540304, RadiopharmaceuticalCodeSequence, SQ, 1, , false
00540306, CalibrationDataSequence, SQ, 1, , false
00540308, EnergyWindowNumber, US, 1, , false
00540400, ImageID, SH, 1, , false
00540410, PatientOrientationCodeSequence, SQ, 1, , false
00540412, PatientOrientationModifierCodeSequence, SQ, 1, , false
00540414, PatientGantryRelationshipCodeSequence, SQ, 1, , false
00540500, SliceProgressionDirection, CS, 1, , false
00540501, ScanProgressionDirection, CS, 1, , false
00541000, SeriesType, CS, 2, , false
00541001, Units, CS, 1, , false
00541002, CountsSource, CS, 1, , false
00541004, ReprojectionMethod, CS, 1, , false
00541006, SUVType, CS, 1, , false
00541100, RandomsCorrectionMethod, CS, 1, , false
00541101, AttenuationCorrectionMethod, LO, 1, , false
00541102, DecayCorrection, CS, 1, , false
00541103, ReconstructionMethod, LO, 1, , false
00541104, DetectorLinesOfResponseUsed, LO, 1, , false
00541105, ScatterCorrectionMethod, LO, 1, , false
00541200, AxialAcceptance, DS, 1, , false
00541201, AxialMash, IS, 2, , false
00541202, TransverseMash, IS, 1, , false
00541203, DetectorElementSize, DS, 2, , false
00541210, CoincidenceWindowWidth, DS, 1, , false
00541220, SecondaryCountsType, CS, 1-n, , false
00541300, FrameReferenceTime, DS, 1, , false
00541310, PrimaryPromptsCountsAccumulated, IS, 1, , false
00541311, SecondaryCountsAccumulated, IS, 1-n, , false
00541320, SliceSensitivityFactor, DS, 1, , false
00541321, DecayFactor, DS, 1, , false
00541322, DoseCalibrationFactor, DS, 1, , false
00541323, ScatterFractionFactor, DS, 1, , false
00541324, DeadTimeFactor, DS, 1, , false
00541330, ImageIndex, US, 1, , false
00541400, CountsIncluded, CS, 1-n, RET (2007), true
00541401, DeadTimeCorrectionFlag, CS, 1, RET (2007), true
00603000, HistogramSequence, SQ, 1, , false
00603002, HistogramNumberOfBins, US, 1, , false
00603004, HistogramFirstBinValue, US or SS, 1, , false
00603006, HistogramLastBinValue, US or SS, 1, , false
00603008, HistogramBinWidth, US, 1, , false
00603010, HistogramExplanation, LO, 1, , false
00603020, HistogramData, UL, 1-n, , false
00620001, SegmentationType, CS, 1, , false
00620002, SegmentSequence, SQ, 1, , false
00620003, SegmentedPropertyCategoryCodeSequence, SQ, 1, , false
00620004, SegmentNumber, US, 1, , false
00620005, SegmentLabel, LO, 1, , false
00620006, SegmentDescription, ST, 1, , false
00620007, SegmentationAlgorithmIdentificationSequence, SQ, 1, , false
00620008, SegmentAlgorithmType, CS, 1, , false
00620009, SegmentAlgorithmName, LO, 1, , false
0062000A, SegmentIdentificationSequence, SQ, 1, , false
0062000B, ReferencedSegmentNumber, US, 1-n, , false
0062000C, RecommendedDisplayGrayscaleValue, US, 1, , false
0062000D, RecommendedDisplayCIELabValue, US, 3, , false
0062000E, MaximumFractionalValue, US, 1, , false
0062000F, SegmentedPropertyTypeCodeSequence, SQ, 1, , false
00620010, SegmentationFractionalType, CS, 1, , false
00620011, SegmentedPropertyTypeModifierCodeSequence, SQ, 1, , false
00620012, UsedSegmentsSequence, SQ, 1, , false
00620013, SegmentsOverlap, CS, 1, , false
00620020, TrackingID, UT, 1, , false
00620021, TrackingUID, UI, 1, , false
00640002, DeformableRegistrationSequence, SQ, 1, , false
00640003, SourceFrameOfReferenceUID, UI, 1, , false
00640005, DeformableRegistrationGridSequence, SQ, 1, , false
00640007, GridDimensions, UL, 3, , false
00640008, GridResolution, FD, 3, , false
00640009, VectorGridData, OF, 1, , false
0064000F, PreDeformationMatrixRegistrationSequence, SQ, 1, , false
00640010, PostDeformationMatrixRegistrationSequence, SQ, 1, , false
00660001, NumberOfSurfaces, UL, 1, , false
00660002, SurfaceSequence, SQ, 1, , false
00660003, SurfaceNumber, UL, 1, , false
00660004, SurfaceComments, LT, 1, , false
00660009, SurfaceProcessing, CS, 1, , false
0066000A, SurfaceProcessingRatio, FL, 1, , false
0066000B, SurfaceProcessingDescription, LO, 1, , false
0066000C, RecommendedPresentationOpacity, FL, 1, , false
0066000D, RecommendedPresentationType, CS, 1, , false
0066000E, FiniteVolume, CS, 1, , false
00660010, Manifold, CS, 1, , false
00660011, SurfacePointsSequence, SQ, 1, , false
00660012, SurfacePointsNormalsSequence, SQ, 1, , false
00660013, SurfaceMeshPrimitivesSequence, SQ, 1, , false
00660015, NumberOfSurfacePoints, UL, 1, , false
00660016, PointCoordinatesData, OF, 1, , false
00660017, PointPositionAccuracy, FL, 3, , false
00660018, MeanPointDistance, FL, 1, , false
00660019, MaximumPointDistance, FL, 1, , false
0066001A, PointsBoundingBoxCoordinates, FL, 6, , false
0066001B, AxisOfRotation, FL, 3, , false
0066001C, CenterOfRotation, FL, 3, , false
0066001E, NumberOfVectors, UL, 1, , false
0066001F, VectorDimensionality, US, 1, , false
00660020, VectorAccuracy, FL, 1-n, , false
00660021, VectorCoordinateData, OF, 1, , false
00660023, TrianglePointIndexList, OW, 1, RET (2015c), true
00660024, EdgePointIndexList, OW, 1, RET (2015c), true
00660025, VertexPointIndexList, OW, 1, RET (2015c), true
00660026, TriangleStripSequence, SQ, 1, , false
00660027, TriangleFanSequence, SQ, 1, , false
00660028, LineSequence, SQ, 1, , false
00660029, PrimitivePointIndexList, OW, 1, RET (2015c), true
0066002A, SurfaceCount, UL, 1, , false
0066002B, ReferencedSurfaceSequence, SQ, 1, , false
0066002C, ReferencedSurfaceNumber, UL, 1, , false
0066002D, SegmentSurfaceGenerationAlgorithmIdentificationSequence, SQ, 1, , false
0066002E, SegmentSurfaceSourceInstanceSequence, SQ, 1, , false
0066002F, AlgorithmFamilyCodeSequence, SQ, 1, , false
00660030, AlgorithmNameCodeSequence, SQ, 1, , false
00660031, AlgorithmVersion, LO, 1, , false
00660032, AlgorithmParameters, LT, 1, , false
00660034, FacetSequence, SQ, 1, , false
00660035, SurfaceProcessingAlgorithmIdentificationSequence, SQ, 1, , false
00660036, AlgorithmName, LO, 1, , false
00660037, RecommendedPointRadius, FL, 1, , false
00660038, RecommendedLineThickness, FL, 1, , false
00660040, LongPrimitivePointIndexList, OL, 1, , false
00660041, LongTrianglePointIndexList, OL, 1, , false
00660042, LongEdgePointIndexList, OL, 1, , false
00660043, LongVertexPointIndexList, OL, 1, , false
00660101, TrackSetSequence, SQ, 1, , false
00660102, TrackSequence, SQ, 1, , false
00660103, RecommendedDisplayCIELabValueList, OW, 1, , false
00660104, TrackingAlgorithmIdentificationSequence, SQ, 1, , false
00660105, TrackSetNumber, UL, 1, , false
00660106, TrackSetLabel, LO, 1, , false
00660107, TrackSetDescription, UT, 1, , false
00660108, TrackSetAnatomicalTypeCodeSequence, SQ, 1, , false
00660121, MeasurementsSequence, SQ, 1, , false
00660124, TrackSetStatisticsSequence, SQ, 1, , false
00660125, FloatingPointValues, OF, 1, , false
00660129, TrackPointIndexList, OL, 1, , false
00660130, TrackStatisticsSequence, SQ, 1, , false
00660132, MeasurementValuesSequence, SQ, 1, , false
00660133, DiffusionAcquisitionCodeSequence, SQ, 1, , false
00660134, DiffusionModelCodeSequence, SQ, 1, , false
00686210, ImplantSize, LO, 1, , false
00686221, ImplantTemplateVersion, LO, 1, , false
00686222, ReplacedImplantTemplateSequence, SQ, 1, , false
00686223, ImplantType, CS, 1, , false
00686224, DerivationImplantTemplateSequence, SQ, 1, , false
00686225, OriginalImplantTemplateSequence, SQ, 1, , false
00686226, EffectiveDateTime, DT, 1, , false
00686230, ImplantTargetAnatomySequence, SQ, 1, , false
00686260, InformationFromManufacturerSequence, SQ, 1, , false
00686265, NotificationFromManufacturerSequence, SQ, 1, , false
00686270, InformationIssueDateTime, DT, 1, , false
00686280, InformationSummary, ST, 1, , false
006862A0, ImplantRegulatoryDisapprovalCodeSequence, SQ, 1, , false
006862A5, OverallTemplateSpatialTolerance, FD, 1, , false
006862C0, HPGLDocumentSequence, SQ, 1, , false
006862D0, HPGLDocumentID, US, 1, , false
006862D5, HPGLDocumentLabel, LO, 1, , false
006862E0, ViewOrientationCodeSequence, SQ, 1, , false
006862F0, ViewOrientationModifierCodeSequence, SQ, 1, , false
006862F2, HPGLDocumentScaling, FD, 1, , false
00686300, HPGLDocument, OB, 1, , false
00686310, HPGLContourPenNumber, US, 1, , false
00686320, HPGLPenSequence, SQ, 1, , false
00686330, HPGLPenNumber, US, 1, , false
00686340, HPGLPenLabel, LO, 1, , false
00686345, HPGLPenDescription, ST, 1, , false
00686346, RecommendedRotationPoint, FD, 2, , false
00686347, BoundingRectangle, FD, 4, , false
00686350, ImplantTemplate3DModelSurfaceNumber, US, 1-n, , false
00686360, SurfaceModelDescriptionSequence, SQ, 1, , false
00686380, SurfaceModelLabel, LO, 1, , false
00686390, SurfaceModelScalingFactor, FD, 1, , false
006863A0, MaterialsCodeSequence, SQ, 1, , false
006863A4, CoatingMaterialsCodeSequence, SQ, 1, , false
006863A8, ImplantTypeCodeSequence, SQ, 1, , false
006863AC, FixationMethodCodeSequence, SQ, 1, , false
006863B0, MatingFeatureSetsSequence, SQ, 1, , false
006863C0, MatingFeatureSetID, US, 1, , false
006863D0, MatingFeatureSetLabel, LO, 1, , false
006863E0, MatingFeatureSequence, SQ, 1, , false
006863F0, MatingFeatureID, US, 1, , false
00686400, MatingFeatureDegreeOfFreedomSequence, SQ, 1, , false
00686410, DegreeOfFreedomID, US, 1, , false
00686420, DegreeOfFreedomType, CS, 1, , false
00686430, TwoDMatingFeatureCoordinatesSequence, SQ, 1, , false
00686440, ReferencedHPGLDocumentID, US, 1, , false
00686450, TwoDMatingPoint, FD, 2, , false
00686460, TwoDMatingAxes, FD, 4, , false
00686470, TwoDDegreeOfFreedomSequence, SQ, 1, , false
00686490, ThreeDDegreeOfFreedomAxis, FD, 3, , false
006864A0, RangeOfFreedom, FD, 2, , false
006864C0, ThreeDMatingPoint, FD, 3, , false
006864D0, ThreeDMatingAxes, FD, 9, , false
006864F0, TwoDDegreeOfFreedomAxis, FD, 3, , false
00686500, PlanningLandmarkPointSequence, SQ, 1, , false
00686510, PlanningLandmarkLineSequence, SQ, 1, , false
00686520, PlanningLandmarkPlaneSequence, SQ, 1, , false
00686530, PlanningLandmarkID, US, 1, , false
00686540, PlanningLandmarkDescription, LO, 1, , false
00686545, PlanningLandmarkIdentificationCodeSequence, SQ, 1, , false
00686550, TwoDPointCoordinatesSequence, SQ, 1, , false
00686560, TwoDPointCoordinates, FD, 2, , false
00686590, ThreeDPointCoordinates, FD, 3, , false
006865A0, TwoDLineCoordinatesSequence, SQ, 1, , false
006865B0, TwoDLineCoordinates, FD, 4, , false
006865D0, ThreeDLineCoordinates, FD, 6, , false
006865E0, TwoDPlaneCoordinatesSequence, SQ, 1, , false
006865F0, TwoDPlaneIntersection, FD, 4, , false
00686610, ThreeDPlaneOrigin, FD, 3, , false
00686620, ThreeDPlaneNormal, FD, 3, , false
00687001, ModelModification, CS, 1, , false
00687002, ModelMirroring, CS, 1, , false
00687003, ModelUsageCodeSequence, SQ, 1, , false
00700001, GraphicAnnotationSequence, SQ, 1, , false
00700002, GraphicLayer, CS, 1, , false
00700003, BoundingBoxAnnotationUnits, CS, 1, , false
00700004, AnchorPointAnnotationUnits, CS, 1, , false
00700005, GraphicAnnotationUnits, CS, 1, , false
00700006, UnformattedTextValue, ST, 1, , false
00700008, TextObjectSequence, SQ, 1, , false
00700009, GraphicObjectSequence, SQ, 1, , false
00700010, BoundingBoxTopLeftHandCorner, FL, 2, , false
00700011, BoundingBoxBottomRightHandCorner, FL, 2, , false
00700012, BoundingBoxTextHorizontalJustification, CS, 1, , false
00700014, AnchorPoint, FL, 2, , false
00700015, AnchorPointVisibility, CS, 1, , false
00700020, GraphicDimensions, US, 1, , false
00700021, NumberOfGraphicPoints, US, 1, , false
00700022, GraphicData, FL, 2-n, , false
00700023, GraphicType, CS, 1, , false
00700024, GraphicFilled, CS, 1, , false
00700040, ImageRotationRetired, IS, 1, RET (2007), true
00700041, ImageHorizontalFlip, CS, 1, , false
00700042, ImageRotation, US, 1, , false
00700050, DisplayedAreaTopLeftHandCornerTrial, US, 2, RET (2007), true
00700051, DisplayedAreaBottomRightHandCornerTrial, US, 2, RET (2007), true
00700052, DisplayedAreaTopLeftHandCorner, SL, 2, , false
00700053, DisplayedAreaBottomRightHandCorner, SL, 2, , false
0070005A, DisplayedAreaSelectionSequence, SQ, 1, , false
00700060, GraphicLayerSequence, SQ, 1, , false
00700062, GraphicLayerOrder, IS, 1, , false
00700066, GraphicLayerRecommendedDisplayGrayscaleValue, US, 1, , false
00700067, GraphicLayerRecommendedDisplayRGBValue, US, 3, RET (2004), true
00700068, GraphicLayerDescription, LO, 1, , false
00700080, ContentLabel, CS, 1, , false
00700081, ContentDescription, LO, 1, , false
00700082, PresentationCreationDate, DA, 1, , false
00700083, PresentationCreationTime, TM, 1, , false
00700084, ContentCreatorName, PN, 1, , false
00700086, ContentCreatorIdentificationCodeSequence, SQ, 1, , false
00700087, AlternateContentDescriptionSequence, SQ, 1, , false
00700100, PresentationSizeMode, CS, 1, , false
00700101, PresentationPixelSpacing, DS, 2, , false
00700102, PresentationPixelAspectRatio, IS, 2, , false
00700103, PresentationPixelMagnificationRatio, FL, 1, , false
00700207, GraphicGroupLabel, LO, 1, , false
00700208, GraphicGroupDescription, ST, 1, , false
00700209, CompoundGraphicSequence, SQ, 1, , false
00700226, CompoundGraphicInstanceID, UL, 1, , false
00700227, FontName, LO, 1, , false
00700228, FontNameType, CS, 1, , false
00700229, CSSFontName, LO, 1, , false
00700230, RotationAngle, FD, 1, , false
00700231, TextStyleSequence, SQ, 1, , false
00700232, LineStyleSequence, SQ, 1, , false
00700233, FillStyleSequence, SQ, 1, , false
00700234, GraphicGroupSequence, SQ, 1, , false
00700241, TextColorCIELabValue, US, 3, , false
00700242, HorizontalAlignment, CS, 1, , false
00700243, VerticalAlignment, CS, 1, , false
00700244, ShadowStyle, CS, 1, , false
00700245, ShadowOffsetX, FL, 1, , false
